candidate_id,job_id,role,location,source,stage,stage_entered_at,diversity_flag
562,1007,SWE II,Menlo Park,Agency,Applied,2024-07-10,1
562,1007,SWE II,Menlo Park,Agency,Phone Screen,2024-07-16,0
563,1007,Data Analyst,Remote,Campus,Applied,2024-06-13,0
563,1007,Data Analyst,Remote,Campus,Phone Screen,2024-06-17,0
563,1007,Data Analyst,Remote,Campus,Hiring Manager,2024-06-19,0
564,1007,Designer,Remote,Agency,Applied,2024-07-16,0
564,1007,Designer,Remote,Agency,Phone Screen,2024-07-18,1
564,1007,Designer,Remote,Agency,Hiring Manager,2024-07-30,0
564,1007,Designer,Remote,Agency,Onsite,2024-07-19,0
564,1007,Designer,Remote,Agency,Offer,2024-08-05,0
564,1007,Designer,Remote,Agency,Hired,2024-07-26,0
565,1007,SWE I,Austin,Campus,Applied,2024-08-11,0
566,1007,SWE II,Seattle,Agency,Applied,2024-06-12,0
567,1007,PM,Menlo Park,Agency,Applied,2024-05-13,1
567,1007,PM,Menlo Park,Agency,Phone Screen,2024-05-23,1
567,1007,PM,Menlo Park,Agency,Hiring Manager,2024-05-27,0
567,1007,PM,Menlo Park,Agency,Onsite,2024-05-19,1
568,1007,SWE II,Remote,Agency,Applied,2024-08-09,0
568,1007,SWE II,Remote,Agency,Phone Screen,2024-08-13,0
568,1007,SWE II,Remote,Agency,Hiring Manager,2024-08-27,0
568,1007,SWE II,Remote,Agency,Onsite,2024-09-08,0
568,1007,SWE II,Remote,Agency,Offer,2024-08-25,1
569,1007,Data Analyst,Menlo Park,Career Site,Applied,2024-07-23,1
569,1007,Data Analyst,Menlo Park,Career Site,Phone Screen,2024-07-27,0
569,1007,Data Analyst,Menlo Park,Career Site,Hiring Manager,2024-08-10,0
570,1007,Data Analyst,Austin,LinkedIn,Applied,2024-07-10,0
570,1007,Data Analyst,Austin,LinkedIn,Phone Screen,2024-07-16,1
570,1007,Data Analyst,Austin,LinkedIn,Hiring Manager,2024-07-12,1
571,1007,SWE II,Menlo Park,Career Site,Applied,2024-05-17,1
571,1007,SWE II,Menlo Park,Career Site,Phone Screen,2024-05-23,0
571,1007,SWE II,Menlo Park,Career Site,Hiring Manager,2024-05-27,0
571,1007,SWE II,Menlo Park,Career Site,Onsite,2024-05-23,0
571,1007,SWE II,Menlo Park,Career Site,Offer,2024-06-06,1
572,1007,SWE I,New York,Campus,Applied,2024-07-24,0
572,1007,SWE I,New York,Campus,Phone Screen,2024-08-01,1
572,1007,SWE I,New York,Campus,Hiring Manager,2024-07-26,0
573,1007,PM,Austin,Referral,Applied,2024-04-26,0
573,1007,PM,Austin,Referral,Phone Screen,2024-04-29,1
574,1007,Data Analyst,Seattle,Referral,Applied,2024-05-19,1
575,1007,Designer,Remote,Campus,Applied,2024-08-01,0
576,1007,Data Analyst,Austin,Agency,Applied,2024-05-16,1
576,1007,Data Analyst,Austin,Agency,Phone Screen,2024-05-17,1
577,1007,PM,Menlo Park,Career Site,Applied,2024-04-20,1
577,1007,PM,Menlo Park,Career Site,Phone Screen,2024-04-21,0
577,1007,PM,Menlo Park,Career Site,Hiring Manager,2024-05-08,0
578,1007,SWE I,Austin,Referral,Applied,2024-07-02,1
579,1007,SWE I,New York,Campus,Applied,2024-05-11,1
580,1007,Designer,New York,Referral,Applied,2024-08-11,1
580,1007,Designer,New York,Referral,Phone Screen,2024-08-17,0
581,1007,SWE II,Seattle,LinkedIn,Applied,2024-07-06,1
581,1007,SWE II,Seattle,LinkedIn,Phone Screen,2024-07-16,0
581,1007,SWE II,Seattle,LinkedIn,Hiring Manager,2024-07-12,0
581,1007,SWE II,Seattle,LinkedIn,Onsite,2024-08-05,0
582,1008,Data Analyst,Remote,Campus,Applied,2024-08-08,1
583,1008,Data Analyst,Austin,Referral,Applied,2024-07-02,1
583,1008,Data Analyst,Austin,Referral,Phone Screen,2024-07-04,0
583,1008,Data Analyst,Austin,Referral,Hiring Manager,2024-07-06,0
583,1008,Data Analyst,Austin,Referral,Onsite,2024-07-17,0
584,1008,SWE I,Remote,LinkedIn,Applied,2024-07-23,1
584,1008,SWE I,Remote,LinkedIn,Phone Screen,2024-08-02,1
584,1008,SWE I,Remote,LinkedIn,Hiring Manager,2024-08-02,1
585,1008,SWE I,New York,Career Site,Applied,2024-07-21,1
586,1008,SWE I,Menlo Park,LinkedIn,Applied,2024-06-02,1
586,1008,SWE I,Menlo Park,LinkedIn,Phone Screen,2024-06-04,0
587,1008,SWE II,Seattle,Agency,Applied,2024-08-24,0
587,1008,SWE II,Seattle,Agency,Phone Screen,2024-08-30,0
588,1008,SWE II,Austin,Referral,Applied,2024-05-21,1
589,1008,Data Analyst,Remote,Career Site,Applied,2024-07-08,0
589,1008,Data Analyst,Remote,Career Site,Phone Screen,2024-07-11,0
589,1008,Data Analyst,Remote,Career Site,Hiring Manager,2024-07-26,1
590,1008,Designer,Seattle,Agency,Applied,2024-06-12,1
590,1008,Designer,Seattle,Agency,Phone Screen,2024-06-18,0
590,1008,Designer,Seattle,Agency,Hiring Manager,2024-06-24,1
591,1008,SWE II,Austin,Career Site,Applied,2024-05-29,1
591,1008,SWE II,Austin,Career Site,Phone Screen,2024-06-06,0
592,1008,SWE I,Menlo Park,Campus,Applied,2024-08-29,0
592,1008,SWE I,Menlo Park,Campus,Phone Screen,2024-08-30,1
592,1008,SWE I,Menlo Park,Campus,Hiring Manager,2024-09-18,1
592,1008,SWE I,Menlo Park,Campus,Onsite,2024-09-13,1
593,1008,Data Analyst,New York,Campus,Applied,2024-09-03,0
593,1008,Data Analyst,New York,Campus,Phone Screen,2024-09-08,0
594,1008,SWE II,Austin,LinkedIn,Applied,2024-08-14,0
595,1008,Data Analyst,Remote,Referral,Applied,2024-05-08,0
596,1008,SWE I,Seattle,Agency,Applied,2024-08-27,1
596,1008,SWE I,Seattle,Agency,Phone Screen,2024-09-01,0
596,1008,SWE I,Seattle,Agency,Hiring Manager,2024-09-06,1
597,1008,PM,Seattle,LinkedIn,Applied,2024-05-22,0
597,1008,PM,Seattle,LinkedIn,Phone Screen,2024-06-01,0
597,1008,PM,Seattle,LinkedIn,Hiring Manager,2024-05-24,1
597,1008,PM,Seattle,LinkedIn,Onsite,2024-06-03,0
597,1008,PM,Seattle,LinkedIn,Offer,2024-06-07,1
598,1008,Designer,Seattle,Agency,Applied,2024-06-17,1
598,1008,Designer,Seattle,Agency,Phone Screen,2024-06-21,1
599,1008,PM,Menlo Park,Agency,Applied,2024-07-11,0
599,1008,PM,Menlo Park,Agency,Phone Screen,2024-07-12,0
600,1008,Designer,Menlo Park,Career Site,Applied,2024-08-31,0
600,1008,Designer,Menlo Park,Career Site,Phone Screen,2024-09-09,1
600,1008,Designer,Menlo Park,Career Site,Hiring Manager,2024-09-02,0
600,1008,Designer,Menlo Park,Career Site,Onsite,2024-09-03,1
601,1008,Data Analyst,Austin,Career Site,Applied,2024-07-05,1
602,1008,SWE II,Austin,Career Site,Applied,2024-08-28,1
602,1008,SWE II,Austin,Career Site,Phone Screen,2024-08-31,0
602,1008,SWE II,Austin,Career Site,Hiring Manager,2024-09-05,0
603,1008,PM,Seattle,LinkedIn,Applied,2024-06-14,0
603,1008,PM,Seattle,LinkedIn,Phone Screen,2024-06-18,0
604,1008,Data Analyst,Seattle,Career Site,Applied,2024-05-29,1
604,1008,Data Analyst,Seattle,Career Site,Phone Screen,2024-05-30,1
605,1008,SWE I,Menlo Park,Career Site,Applied,2024-05-22,1
605,1008,SWE I,Menlo Park,Career Site,Phone Screen,2024-05-23,0
605,1008,SWE I,Menlo Park,Career Site,Hiring Manager,2024-06-03,1
606,1008,Designer,Seattle,Career Site,Applied,2024-07-03,0
606,1008,Designer,Seattle,Career Site,Phone Screen,2024-07-04,0
606,1008,Designer,Seattle,Career Site,Hiring Manager,2024-07-15,1
606,1008,Designer,Seattle,Career Site,Onsite,2024-07-18,1
607,1008,PM,Austin,Referral,Applied,2024-08-13,0
607,1008,PM,Austin,Referral,Phone Screen,2024-08-23,1
608,1008,SWE I,New York,Campus,Applied,2024-08-25,0
608,1008,SWE I,New York,Campus,Phone Screen,2024-09-01,0
609,1008,Designer,Seattle,Referral,Applied,2024-08-29,1
609,1008,Designer,Seattle,Referral,Phone Screen,2024-09-02,0
609,1008,Designer,Seattle,Referral,Hiring Manager,2024-09-16,0
610,1008,Designer,New York,Referral,Applied,2024-05-30,0
610,1008,Designer,New York,Referral,Phone Screen,2024-06-03,0
610,1008,Designer,New York,Referral,Hiring Manager,2024-06-01,0
611,1008,SWE II,Menlo Park,Agency,Applied,2024-05-26,1
612,1008,SWE I,Seattle,LinkedIn,Applied,2024-06-20,0
613,1008,SWE I,Seattle,Career Site,Applied,2024-06-08,1
613,1008,SWE I,Seattle,Career Site,Phone Screen,2024-06-17,1
613,1008,SWE I,Seattle,Career Site,Hiring Manager,2024-06-26,0
614,1008,SWE II,Remote,Referral,Applied,2024-05-30,1
614,1008,SWE II,Remote,Referral,Phone Screen,2024-06-09,0
615,1008,PM,Menlo Park,Campus,Applied,2024-07-11,1
615,1008,PM,Menlo Park,Campus,Phone Screen,2024-07-16,0
616,1008,Data Analyst,Seattle,Agency,Applied,2024-06-22,0
617,1008,Data Analyst,Menlo Park,Referral,Applied,2024-08-29,1
618,1008,SWE II,New York,LinkedIn,Applied,2024-06-04,1
619,1008,PM,Seattle,Referral,Applied,2024-05-18,1
620,1008,Designer,Remote,Campus,Applied,2024-09-02,0
620,1008,Designer,Remote,Campus,Phone Screen,2024-09-09,1
620,1008,Designer,Remote,Campus,Hiring Manager,2024-09-22,1
621,1008,Data Analyst,Menlo Park,Career Site,Applied,2024-08-09,1
621,1008,Data Analyst,Menlo Park,Career Site,Phone Screen,2024-08-15,0
621,1008,Data Analyst,Menlo Park,Career Site,Hiring Manager,2024-08-27,0
621,1008,Data Analyst,Menlo Park,Career Site,Onsite,2024-08-21,0
621,1008,Data Analyst,Menlo Park,Career Site,Offer,2024-09-18,1
621,1008,Data Analyst,Menlo Park,Career Site,Hired,2024-09-03,1
622,1009,Designer,Remote,Campus,Applied,2024-06-02,1
622,1009,Designer,Remote,Campus,Phone Screen,2024-06-11,0
623,1009,Data Analyst,New York,Agency,Applied,2024-05-25,0
624,1009,SWE II,Remote,Agency,Applied,2024-07-14,0
625,1009,PM,Remote,LinkedIn,Applied,2024-06-20,1
626,1009,Data Analyst,New York,Career Site,Applied,2024-05-21,0
627,1009,SWE I,Menlo Park,Campus,Applied,2024-07-01,1
628,1009,SWE II,Austin,Career Site,Applied,2024-04-25,0
628,1009,SWE II,Austin,Career Site,Phone Screen,2024-04-28,1
629,1009,Designer,New York,Agency,Applied,2024-07-16,1
629,1009,Designer,New York,Agency,Phone Screen,2024-07-21,0
629,1009,Designer,New York,Agency,Hiring Manager,2024-07-18,1
629,1009,Designer,New York,Agency,Onsite,2024-07-28,0
629,1009,Designer,New York,Agency,Offer,2024-07-20,0
629,1009,Designer,New York,Agency,Hired,2024-09-04,1
630,1009,PM,Menlo Park,Career Site,Applied,2024-05-13,0
630,1009,PM,Menlo Park,Career Site,Phone Screen,2024-05-18,0
630,1009,PM,Menlo Park,Career Site,Hiring Manager,2024-05-21,0
630,1009,PM,Menlo Park,Career Site,Onsite,2024-05-25,1
631,1009,SWE II,Austin,Campus,Applied,2024-05-16,0
631,1009,SWE II,Austin,Campus,Phone Screen,2024-05-18,0
632,1009,Data Analyst,Seattle,Referral,Applied,2024-07-13,1
632,1009,Data Analyst,Seattle,Referral,Phone Screen,2024-07-16,1
633,1009,PM,Austin,Campus,Applied,2024-04-18,0
633,1009,PM,Austin,Campus,Phone Screen,2024-04-22,0
634,1009,SWE II,Austin,Campus,Applied,2024-07-20,0
634,1009,SWE II,Austin,Campus,Phone Screen,2024-07-24,0
635,1009,SWE II,Menlo Park,LinkedIn,Applied,2024-07-24,0
635,1009,SWE II,Menlo Park,LinkedIn,Phone Screen,2024-08-01,0
635,1009,SWE II,Menlo Park,LinkedIn,Hiring Manager,2024-08-11,0
636,1009,PM,Menlo Park,Campus,Applied,2024-04-28,0
637,1009,SWE I,Menlo Park,Campus,Applied,2024-07-28,0
637,1009,SWE I,Menlo Park,Campus,Phone Screen,2024-08-05,0
637,1009,SWE I,Menlo Park,Campus,Hiring Manager,2024-08-09,0
637,1009,SWE I,Menlo Park,Campus,Onsite,2024-08-03,1
637,1009,SWE I,Menlo Park,Campus,Offer,2024-08-01,1
637,1009,SWE I,Menlo Park,Campus,Hired,2024-08-12,0
638,1009,Designer,New York,Agency,Applied,2024-04-20,0
638,1009,Designer,New York,Agency,Phone Screen,2024-04-21,1
639,1009,SWE II,Austin,Campus,Applied,2024-05-16,1
639,1009,SWE II,Austin,Campus,Phone Screen,2024-05-22,0
640,1009,Designer,New York,Campus,Applied,2024-08-02,0
640,1009,Designer,New York,Campus,Phone Screen,2024-08-04,0
641,1009,PM,Menlo Park,Referral,Applied,2024-05-17,0
641,1009,PM,Menlo Park,Referral,Phone Screen,2024-05-24,1
641,1009,PM,Menlo Park,Referral,Hiring Manager,2024-05-25,0
642,1009,Data Analyst,Austin,Career Site,Applied,2024-07-10,1
642,1009,Data Analyst,Austin,Career Site,Phone Screen,2024-07-14,1
643,1009,PM,Menlo Park,Agency,Applied,2024-04-30,0
643,1009,PM,Menlo Park,Agency,Phone Screen,2024-05-07,1
643,1009,PM,Menlo Park,Agency,Hiring Manager,2024-05-12,0
643,1009,PM,Menlo Park,Agency,Onsite,2024-05-09,1
644,1009,Designer,Menlo Park,Career Site,Applied,2024-04-08,0
645,1009,PM,Seattle,LinkedIn,Applied,2024-06-09,1
646,1009,SWE I,New York,Campus,Applied,2024-07-28,0
647,1009,SWE I,Austin,Career Site,Applied,2024-05-11,1
647,1009,SWE I,Austin,Career Site,Phone Screen,2024-05-15,0
647,1009,SWE I,Austin,Career Site,Hiring Manager,2024-05-27,1
648,1009,SWE I,New York,Agency,Applied,2024-08-03,0
648,1009,SWE I,New York,Agency,Phone Screen,2024-08-04,0
648,1009,SWE I,New York,Agency,Hiring Manager,2024-08-07,0
649,1009,SWE I,Remote,Agency,Applied,2024-06-22,1
649,1009,SWE I,Remote,Agency,Phone Screen,2024-06-26,1
649,1009,SWE I,Remote,Agency,Hiring Manager,2024-07-12,1
649,1009,SWE I,Remote,Agency,Onsite,2024-06-25,0
650,1009,SWE I,New York,Agency,Applied,2024-06-05,1
650,1009,SWE I,New York,Agency,Phone Screen,2024-06-09,1
650,1009,SWE I,New York,Agency,Hiring Manager,2024-06-21,1
650,1009,SWE I,New York,Agency,Onsite,2024-06-26,1
651,1009,SWE II,Seattle,Career Site,Applied,2024-06-08,0
652,1009,SWE I,Seattle,Career Site,Applied,2024-08-05,0
653,1009,SWE I,Menlo Park,Referral,Applied,2024-07-24,0
653,1009,SWE I,Menlo Park,Referral,Phone Screen,2024-07-29,1
653,1009,SWE I,Menlo Park,Referral,Hiring Manager,2024-08-03,0
654,1009,SWE I,Austin,Referral,Applied,2024-05-17,1
654,1009,SWE I,Austin,Referral,Phone Screen,2024-05-23,0
655,1009,Designer,Seattle,Agency,Applied,2024-08-02,1
656,1009,PM,Menlo Park,Career Site,Applied,2024-05-23,1
656,1009,PM,Menlo Park,Career Site,Phone Screen,2024-05-28,0
656,1009,PM,Menlo Park,Career Site,Hiring Manager,2024-06-06,1
656,1009,PM,Menlo Park,Career Site,Onsite,2024-05-26,1
657,1009,PM,Menlo Park,Referral,Applied,2024-06-20,0
657,1009,PM,Menlo Park,Referral,Phone Screen,2024-06-23,1
657,1009,PM,Menlo Park,Referral,Hiring Manager,2024-07-04,1
657,1009,PM,Menlo Park,Referral,Onsite,2024-07-05,0
658,1009,SWE II,Remote,Agency,Applied,2024-08-05,0
658,1009,SWE II,Remote,Agency,Phone Screen,2024-08-12,1
658,1009,SWE II,Remote,Agency,Hiring Manager,2024-08-11,0
659,1009,PM,Remote,Referral,Applied,2024-06-03,1
660,1009,SWE II,New York,Agency,Applied,2024-07-26,0
660,1009,SWE II,New York,Agency,Phone Screen,2024-08-03,1
660,1009,SWE II,New York,Agency,Hiring Manager,2024-08-13,1
661,1009,PM,Remote,Agency,Applied,2024-05-07,0
661,1009,PM,Remote,Agency,Phone Screen,2024-05-16,1
661,1009,PM,Remote,Agency,Hiring Manager,2024-05-25,1
662,1009,SWE II,Menlo Park,Career Site,Applied,2024-05-21,1
663,1009,PM,Menlo Park,Agency,Applied,2024-06-26,0
663,1009,PM,Menlo Park,Agency,Phone Screen,2024-06-30,1
663,1009,PM,Menlo Park,Agency,Hiring Manager,2024-07-06,0
663,1009,PM,Menlo Park,Agency,Onsite,2024-07-17,1
664,1009,Designer,Remote,Referral,Applied,2024-04-21,1
665,1009,Designer,Seattle,Referral,Applied,2024-05-03,0
665,1009,Designer,Seattle,Referral,Phone Screen,2024-05-08,1
665,1009,Designer,Seattle,Referral,Hiring Manager,2024-05-05,1
666,1009,Designer,New York,Campus,Applied,2024-04-26,1
666,1009,Designer,New York,Campus,Phone Screen,2024-05-05,1
667,1009,SWE II,Menlo Park,Agency,Applied,2024-07-22,0
667,1009,SWE II,Menlo Park,Agency,Phone Screen,2024-07-28,1
668,1009,Designer,Austin,LinkedIn,Applied,2024-06-22,0
669,1009,SWE II,Remote,Agency,Applied,2024-06-09,0
669,1009,SWE II,Remote,Agency,Phone Screen,2024-06-17,0
669,1009,SWE II,Remote,Agency,Hiring Manager,2024-06-19,1
669,1009,SWE II,Remote,Agency,Onsite,2024-06-12,0
670,1009,SWE I,Remote,Referral,Applied,2024-06-07,0
671,1009,SWE I,Menlo Park,Campus,Applied,2024-06-01,1
671,1009,SWE I,Menlo Park,Campus,Phone Screen,2024-06-07,1
671,1009,SWE I,Menlo Park,Campus,Hiring Manager,2024-06-17,0
671,1009,SWE I,Menlo Park,Campus,Onsite,2024-06-22,0
672,1009,SWE II,Austin,Agency,Applied,2024-06-13,0
673,1009,Designer,New York,LinkedIn,Applied,2024-06-12,0
674,1009,SWE II,Seattle,Agency,Applied,2024-08-02,0
675,1009,PM,Austin,Agency,Applied,2024-04-24,1
675,1009,PM,Austin,Agency,Phone Screen,2024-04-27,0
675,1009,PM,Austin,Agency,Hiring Manager,2024-05-08,0
676,1009,Designer,Menlo Park,Referral,Applied,2024-07-20,1
676,1009,Designer,Menlo Park,Referral,Phone Screen,2024-07-24,1
676,1009,Designer,Menlo Park,Referral,Hiring Manager,2024-07-22,0
677,1009,SWE I,Austin,LinkedIn,Applied,2024-06-13,0
677,1009,SWE I,Austin,LinkedIn,Phone Screen,2024-06-17,0
677,1009,SWE I,Austin,LinkedIn,Hiring Manager,2024-06-27,0
677,1009,SWE I,Austin,LinkedIn,Onsite,2024-07-10,0
678,1009,PM,Remote,Agency,Applied,2024-04-08,1
678,1009,PM,Remote,Agency,Phone Screen,2024-04-18,1
678,1009,PM,Remote,Agency,Hiring Manager,2024-04-28,0
679,1009,SWE I,New York,Agency,Applied,2024-06-03,1
679,1009,SWE I,New York,Agency,Phone Screen,2024-06-11,1
680,1009,Designer,Seattle,Campus,Applied,2024-05-11,0
680,1009,Designer,Seattle,Campus,Phone Screen,2024-05-19,0
681,1009,Designer,New York,Career Site,Applied,2024-07-12,1
682,1009,PM,Remote,Referral,Applied,2024-06-24,1
682,1009,PM,Remote,Referral,Phone Screen,2024-07-04,1
682,1009,PM,Remote,Referral,Hiring Manager,2024-07-10,0
682,1009,PM,Remote,Referral,Onsite,2024-07-12,0
683,1009,Designer,Remote,Career Site,Applied,2024-07-09,0
683,1009,Designer,Remote,Career Site,Phone Screen,2024-07-17,1
683,1009,Designer,Remote,Career Site,Hiring Manager,2024-07-19,1
683,1009,Designer,Remote,Career Site,Onsite,2024-07-21,0
684,1009,Designer,Seattle,Campus,Applied,2024-05-24,0
684,1009,Designer,Seattle,Campus,Phone Screen,2024-06-02,0
684,1009,Designer,Seattle,Campus,Hiring Manager,2024-06-01,1
685,1009,SWE II,Remote,Agency,Applied,2024-06-12,0
685,1009,SWE II,Remote,Agency,Phone Screen,2024-06-17,0
685,1009,SWE II,Remote,Agency,Hiring Manager,2024-06-26,1
686,1009,PM,Remote,Referral,Applied,2024-05-06,1
686,1009,PM,Remote,Referral,Phone Screen,2024-05-10,1
687,1009,PM,New York,Agency,Applied,2024-04-24,0
687,1009,PM,New York,Agency,Phone Screen,2024-04-25,1
688,1009,Designer,New York,Agency,Applied,2024-07-27,1
688,1009,Designer,New York,Agency,Phone Screen,2024-08-06,0
688,1009,Designer,New York,Agency,Hiring Manager,2024-08-04,0
688,1009,Designer,New York,Agency,Onsite,2024-08-14,0
688,1009,Designer,New York,Agency,Offer,2024-09-05,0
689,1009,SWE II,Austin,LinkedIn,Applied,2024-05-10,0
689,1009,SWE II,Austin,LinkedIn,Phone Screen,2024-05-11,0
689,1009,SWE II,Austin,LinkedIn,Hiring Manager,2024-05-28,0
690,1009,SWE II,Menlo Park,LinkedIn,Applied,2024-07-01,0
690,1009,SWE II,Menlo Park,LinkedIn,Phone Screen,2024-07-03,0
691,1009,Designer,New York,Agency,Applied,2024-05-03,1
691,1009,Designer,New York,Agency,Phone Screen,2024-05-12,0
692,1009,SWE I,Seattle,Career Site,Applied,2024-04-18,0
692,1009,SWE I,Seattle,Career Site,Phone Screen,2024-04-26,1
692,1009,SWE I,Seattle,Career Site,Hiring Manager,2024-05-02,1
692,1009,SWE I,Seattle,Career Site,Onsite,2024-05-18,1
693,1009,Data Analyst,Austin,LinkedIn,Applied,2024-07-26,1
694,1009,SWE I,Remote,Campus,Applied,2024-04-19,0
694,1009,SWE I,Remote,Campus,Phone Screen,2024-04-22,0
695,1009,SWE I,New York,LinkedIn,Applied,2024-07-20,0
696,1009,Data Analyst,New York,Agency,Applied,2024-07-02,0
696,1009,Data Analyst,New York,Agency,Phone Screen,2024-07-08,0
696,1009,Data Analyst,New York,Agency,Hiring Manager,2024-07-06,0
696,1009,Data Analyst,New York,Agency,Onsite,2024-07-14,1
697,1009,Data Analyst,Remote,Campus,Applied,2024-05-23,1
698,1009,PM,Menlo Park,Agency,Applied,2024-08-05,1
699,1009,PM,Austin,Campus,Applied,2024-05-05,1
699,1009,PM,Austin,Campus,Phone Screen,2024-05-13,1
700,1009,PM,Remote,Campus,Applied,2024-07-14,1
700,1009,PM,Remote,Campus,Phone Screen,2024-07-23,0
700,1009,PM,Remote,Campus,Hiring Manager,2024-07-20,1
701,1009,Designer,New York,LinkedIn,Applied,2024-07-11,0
702,1009,Data Analyst,Menlo Park,LinkedIn,Applied,2024-06-16,0
703,1009,SWE I,Seattle,Career Site,Applied,2024-05-11,0
703,1009,SWE I,Seattle,Career Site,Phone Screen,2024-05-19,1
703,1009,SWE I,Seattle,Career Site,Hiring Manager,2024-05-15,0
703,1009,SWE I,Seattle,Career Site,Onsite,2024-05-14,0
703,1009,SWE I,Seattle,Career Site,Offer,2024-05-23,0
704,1009,PM,New York,Campus,Applied,2024-04-13,1
705,1009,Data Analyst,Seattle,Campus,Applied,2024-07-06,0
706,1009,SWE I,Menlo Park,Referral,Applied,2024-07-10,1
707,1009,PM,Austin,Career Site,Applied,2024-07-27,1
708,1009,SWE I,Menlo Park,Referral,Applied,2024-07-07,1
708,1009,SWE I,Menlo Park,Referral,Phone Screen,2024-07-08,0
708,1009,SWE I,Menlo Park,Referral,Hiring Manager,2024-07-25,0
708,1009,SWE I,Menlo Park,Referral,Onsite,2024-07-31,1
709,1009,SWE I,Remote,Agency,Applied,2024-07-24,0
709,1009,SWE I,Remote,Agency,Phone Screen,2024-07-27,0
709,1009,SWE I,Remote,Agency,Hiring Manager,2024-08-09,0
710,1009,SWE I,Seattle,Campus,Applied,2024-06-09,0
710,1009,SWE I,Seattle,Campus,Phone Screen,2024-06-19,1
710,1009,SWE I,Seattle,Campus,Hiring Manager,2024-06-19,0
710,1009,SWE I,Seattle,Campus,Onsite,2024-07-03,0
711,1009,Designer,Seattle,Agency,Applied,2024-06-08,0
711,1009,Designer,Seattle,Agency,Phone Screen,2024-06-11,0
711,1009,Designer,Seattle,Agency,Hiring Manager,2024-06-12,0
712,1009,SWE II,Seattle,Agency,Applied,2024-05-22,1
713,1009,SWE II,Menlo Park,Referral,Applied,2024-08-01,1
713,1009,SWE II,Menlo Park,Referral,Phone Screen,2024-08-11,0
713,1009,SWE II,Menlo Park,Referral,Hiring Manager,2024-08-19,1
713,1009,SWE II,Menlo Park,Referral,Onsite,2024-08-19,1
714,1009,Designer,New York,Referral,Applied,2024-07-20,0
714,1009,Designer,New York,Referral,Phone Screen,2024-07-27,0
714,1009,Designer,New York,Referral,Hiring Manager,2024-07-28,1
715,1009,PM,Menlo Park,Referral,Applied,2024-05-15,0
715,1009,PM,Menlo Park,Referral,Phone Screen,2024-05-25,1
716,1009,Data Analyst,Seattle,Campus,Applied,2024-06-11,0
716,1009,Data Analyst,Seattle,Campus,Phone Screen,2024-06-12,1
716,1009,Data Analyst,Seattle,Campus,Hiring Manager,2024-06-27,1
717,1009,PM,Austin,Campus,Applied,2024-05-11,1
717,1009,PM,Austin,Campus,Phone Screen,2024-05-18,0
717,1009,PM,Austin,Campus,Hiring Manager,2024-05-19,0
718,1009,SWE II,Remote,Campus,Applied,2024-04-14,0
718,1009,SWE II,Remote,Campus,Phone Screen,2024-04-22,1
718,1009,SWE II,Remote,Campus,Hiring Manager,2024-04-22,0
718,1009,SWE II,Remote,Campus,Onsite,2024-05-05,0
